"","c1x1","c2x1","c3x1"
"1318",4.74922259800223,5.18992763493823,4.17637274287129
"1319",5.65095228171106,4.34191568807734,5.85089529814269
"1320",3.53308257050438,4.68846738126304,5.41504787433989
"1321",4.10323712070473,4.17765284565276,4.49464900272232
"1322",3.67494153805167,5.68225453113012,4.63228144800523
"1323",4.32661801155143,5.68137981833293,4.10319364605586
"1324",4.38995634696105,5.98465104335333,7.14044905669759
"1325",7.67317071209618,4.65281493592894,4.94375581078297
"1326",4.88775354141275,2.8304347913829,7.53812794970212
"1327",5.10094847858611,5.94787530040516,6.9163756474933
"1328",3.57317090527657,3.98208574940717,5.48659917633056
"1329",6.47829680457395,4.9812930717858,5.86368685975956
"1330",4.71243239633675,6.20728494330974,7.02598435720274
"1331",3.74451997258872,6.46637554151097,4.49447115393961
"1332",5.03822839262026,4.99140799754013,5.8991588588729
"1333",5.2612998828988,6.88239881802757,4.57186419546749
"1334",5.84470752690551,3.0303640402566,5.74732084115378
"1335",4.78109377717331,3.64358177588851,5.989095728963
"1336",5.11073421511085,4.19820040256294,5.50748314346879
"1337",5.5318522985856,4.61209725692534,7.08192584412886
"1338",5.06190821323979,6.42432133072721,5.52791183803709
"1339",3.09818631432158,3.42001218537202,6.73102587710157
"1340",4.99012669806623,5.93293141788067,6.04395929029305
"1341",5.91563516522807,4.95523117975228,6.79952498987937
"1342",4.40929556698208,6.52568245027643,6.31411955569503
"1343",3.91473599714778,4.19102990023566,4.72040383587527
"1344",5.05568541381575,4.74435748199341,5.46209802079583
"1345",3.60925490052034,5.04837734817092,5.45601715814986
"1346",5.19054231616247,5.22475199787557,6.4909296369085
"1347",4.34017639066567,4.11744040250592,5.77859019162182
"1348",5.33381000500799,5.4730940100732,6.06243905328288
"1349",5.39069712685719,3.99223660190933,5.73950272286201
"1350",5.00987268129263,4.90957114661246,4.03713304940525
"1351",2.95856338047384,4.1658179471124,8.0445966169587
"1352",4.43206014927819,5.56733527396174,6.35747410202021
"1353",4.96972117217573,5.10180181639787,5.41661415083987
"1354",6.24307368994208,5.7401578366974,7.62443778308493
"1355",5.95202256414841,5.94440438151058,4.79547166915439
"1356",5.92035289367482,5.04647848619395,5.83196409620385
"1357",5.93665615276675,5.14811879884084,5.61068502812656
"1358",7.4739983098677,4.17910716562263,5.60283184337411
"1359",5.1596572481082,3.72796060014621,5.38165921787753
"1360",5.48989130535709,4.05733180024668,5.05009311771476
"1361",5.49514089943834,4.89304357440682,6.35097541674859
"1362",4.29985106342649,5.08763419977871,5.08129163540954
"1363",6.276053066693,6.26721441306859,4.72078608119503
"1364",3.1404746812453,5.33454860750111,7.06672883217444
"1365",6.32719049300507,5.65355028094616,5.19352260819696
"1366",4.74955333002949,5.65300358363146,5.23471114611069
"1367",3.89291549673168,4.80515896666873,8.18396503201748
"1368",5.00233491116891,4.51250693633271,6.13046924072913
"1369",2.87124597153315,4.0318760584944,6.00976856955491
"1370",5.59937598854138,4.84703247428758,5.59894463200926
"1371",3.73552600058433,6.15727546530691,4.66972228992276
"1372",3.64127093675949,5.00248869576899,6.81593170368966
"1373",5.95842164551592,5.62981444704359,6.06719147822732
"1374",3.99042216615573,5.59255030339263,4.63723184686797
"1375",4.98996704282005,4.90634702443208,5.5469631209242
"1376",5.40657306134024,3.81334754661946,6.87724188983919
"1377",6.15410262327444,4.77566354566976,6.92090135857954
"1378",4.91416088364714,5.47017673163811,5.2301275117996
"1379",4.61970135436342,5.39008193894145,6.63083347032472
"1380",5.17107939823728,4.06776133238055,5.97045388570019
"1381",5.69315357465398,3.66156534983952,5.60259878909598
"1382",4.74860622561103,5.99524839226305,3.78042631827744
"1383",4.22890951303935,6.42605754543622,6.35265267665731
"1384",4.91286238050335,6.11549820888606,6.03300987339159
"1385",7.63621467002479,3.85894661635779,7.85031972298371
"1386",3.57524673347305,4.30595992543208,7.43276331035964
"1387",6.36526307002289,4.25926446720859,7.10524384794201
"1388",4.54062980040429,5.67034928248088,7.68374372112755
"1389",4.44528187988113,4.03408669344124,3.59654156049375
"1390",5.7127101390498,3.81542571303609,6.05069731301624
"1391",5.91929620453481,4.79652451283178,5.32851644031359
"1392",5.94574441732377,4.58687991110812,6.048484618303
"1393",6.85216315846115,3.85326368389066,7.34980715129219
"1394",4.26742926976859,4.86841431768444,6.10360866716988
"1395",3.77114618569343,3.36746117054338,5.95516974190071
"1396",5.18203791731122,5.49879762230001,5.83311766068955
"1397",6.01359047236678,3.92102000041127,7.27059100877714
"1398",5.85699032796861,5.24807699956245,4.69120315108472
"1399",5.6793242927325,4.31217913973873,5.24556243283707
"1400",5.10450943171172,4.69954848757993,5.82695086583152
"1401",6.21453789023325,6.57148003880988,5.39026644214527
"1402",6.14464918537125,5.26529892637878,4.94949835724788
"1403",5.42687645755681,6.21197415993616,5.62020281385897
"1404",5.29665606349872,6.12618836949544,5.6112842202746
"1405",5.60949112768829,3.62170004156149,5.50693678796157
"1406",5.37371278293603,4.9405639096803,4.82929226371374
"1407",4.03905611269709,6.95275938604069,7.43308131744772
"1408",3.56390276424817,6.51297849455415,6.90835995286912
"1409",5.99711462837341,4.24378858220556,6.80399135880284
"1410",3.58344358546947,4.26519800876591,6.35258655296152
"1411",4.89192196168154,4.74280691340922,6.03726689418613
"1412",5.18945014263091,5.38872013681721,5.30025791084783
"1413",5.49255866554397,5.25649074893368,7.19918142094501
"1414",5.16031679954804,6.89879644611284,6.79459129760176
"1415",5.16897946098551,3.85334681924535,6.63357505161032
"1416",5.43561990899037,4.10508535295692,3.55261765858805
"1417",5.82827817507075,4.69522012107137,5.9074565558943
"1418",5.6017616457343,4.97077397776675,8.4746484445079
"1419",6.78682539937357,4.02484606625169,4.88879638534754
"1420",5.62014129321427,4.93635686054393,5.69713471940005
"1421",4.70062952554036,5.06505502635329,7.60520792208805
"1422",3.69669898569162,4.98634322749212,6.12268350286064
"1423",5.82149265661706,5.45105606956608,7.26065041121854
"1424",6.58591384375616,4.78526276741595,6.90623194542412
"1425",5.42392536766533,4.42664282876046,5.76543477893445
"1426",5.82844621534391,5.59064214743161,6.32542889887977
"1427",5.28481614306424,3.9693111817378,4.10770426130835
"1428",5.15153682638046,5.76693489153746,4.95260078399601
"1429",4.89861539546484,5.12163610781683,5.88405397445517
"1430",3.77277417604532,4.22368337309355,6.46068942985836
"1431",3.89872434436647,6.47883403483312,5.31345073613605
"1432",4.67987219490303,6.12879808342652,5.50366630688108
"1433",6.32274663613857,6.28376625966049,5.93372572332588
"1434",5.27302980394228,6.24906407707734,5.61756423858587
"1435",5.60246662149143,5.11211373630403,4.27818156698979
"1436",4.90175658892806,5.40330138012919,4.82832203541517
"1437",4.76008564874371,5.49818273420647,6.96112120363734
"1438",5.83557480026716,2.6663386484398,4.79902146583816
"1439",4.65300063526453,7.02153712218027,4.95127192570791
"1440",5.40267234909958,3.12017111414213,6.00223789607226
"1441",5.39942159925251,6.14714963605118,5.29476688870297
"1442",3.30448082484329,3.45432783604856,6.17129444471055
"1443",5.93467470262836,5.49298679186113,6.86455842417986
"1444",4.40189050130259,4.974909795608,4.59107482678372
"1445",6.27852571922979,4.39905946944475,7.31560292986632
"1446",5.65842676948491,5.17922065540242,6.33139035474663
"1447",5.65596208410792,6.36660428407125,6.03388687504952
"1448",5.60315399225339,6.11644751095344,4.86674723633515
"1449",5.25827512898003,5.04633827695208,4.00941380359004
"1450",4.99656341253684,4.73166595816073,5.42188520400074
"1451",3.64496401143224,6.04558386444067,5.09078162886756
"1452",6.24230819568588,4.44209585956033,6.02128266253853
"1453",5.16978877852326,3.58754776418232,5.82766760393618
"1454",5.68287038489747,5.44097311247065,5.12080427060513
"1455",3.72221898697372,4.02882208286635,7.61944769160503
"1456",4.937938579235,5.15960162489401,4.99672461610329
"1457",3.40186807271205,7.08988648011258,6.86068140744795
"1458",4.66227712942535,3.41738132102246,4.73613875361312
"1459",6.54465261835856,3.73239066714192,4.51371392204046
"1460",4.35396440319665,4.52948157136259,6.75648834020049
"1461",5.55008106871315,6.68563297166948,6.01115827242494
"1462",4.23333923948165,4.80905092945095,5.43963417995035
"1463",4.10860433997536,5.08398740546163,5.92313375703297
"1464",5.41200304228205,6.18068810533723,4.86827669973638
"1465",2.95480385440421,6.26307178071586,4.96680256957926
"1466",4.17703395373129,4.70958611502134,5.18437442798942
"1467",5.61375496251232,4.20307735813846,6.93327535771897
"1468",4.89882827467759,4.15469010886042,6.74715927199063
"1469",4.32349997857003,6.02823860586536,7.43323965699581
"1470",5.43986564453351,6.76744677069464,6.27115208049666
"1471",4.56641589573069,6.47083493610414,4.97224135215144
"1472",4.61539702821534,4.50976472923709,5.58853589280432
"1473",5.00937376305986,4.7434260170641,3.46439497030693
"1474",5.10766214949171,6.77185527480813,6.14746532853617
"1475",5.31283841063824,4.55104378387246,6.47558743948727
"1476",5.61746188723928,5.04529134551981,4.43663964793099
"1477",3.93774766920583,4.73066315537774,8.0859566397513
"1478",5.32652876983883,5.9431541628703,6.02043408548492
"1479",5.50994045458803,5.3360482011119,6.20892812010289
"1480",4.90948707523012,4.0388875291817,5.59511542813812
"1481",6.34279026662383,5.60669721135214,5.94816091889304
"1482",4.98931639638224,4.97878968596237,6.27417784010388
"1483",5.75995179132614,4.57551946423031,6.3412146517136
"1484",3.88546721956357,6.38428330032928,3.94881734360567
"1485",4.90072670092581,2.96301632557047,7.42677592635975
"1486",3.55815929480724,4.39860086975495,4.71779390151862
"1487",4.95861551169105,5.77246119323329,5.14945575420922
"1488",3.70416204347105,3.28429155979291,6.12238021742463
"1489",4.98648958401308,5.66698045863928,7.08505796082085
"1490",4.05486497596287,7.15911899136229,6.2103794840896
"1491",6.33941949941136,6.48554731875181,6.72625852825479
"1492",4.62458781297638,3.59133409065146,6.83307099892311
"1493",3.72348014996065,4.3820792905766,7.41333682894002
"1494",5.34972373630251,4.63543964908652,5.32188121776194
"1495",3.63040656405469,5.67644783683969,4.79936965341206
"1496",5.36184282112956,6.13810146445569,5.59230803718845
"1497",4.76330837322902,5.0675903176136,5.49751291592364
"1498",4.81155705859204,4.57670265636474,6.39912378646981
"1499",5.82371485980777,4.77222083395834,6.97993644985554
"1500",4.33825878776102,4.31421919394486,5.22047481649999
"1501",5.18426556476077,5.01197582840116,6.70882686046904
"1502",6.01960645332163,5.99252458369272,5.28325570834333
"1503",7.07717601406162,5.12845365652627,6.85123082464421
"1504",4.26329385975814,4.69396291597767,4.48233385249844
"1505",2.58347563474923,5.06088106372763,5.81371261180111
"1506",5.37427189358688,4.85221283703133,6.30023653426963
"1507",5.00125116393117,5.761332020187,4.95315619846222
"1508",4.29435095721424,4.36151056782264,5.0641682845627
"1509",2.81730704800354,4.68923624068478,6.90093877876902
"1510",6.79688478073643,4.65996440814243,5.89093365061005
"1511",4.78993039529319,4.81455996237847,5.25068722721276
"1512",5.05233440834863,4.90077848368819,5.75920339381459
"1513",6.10993767257852,7.35083322793426,7.57051934017543
"1514",6.01241086390019,5.59088543345683,6.51848377813142
"1515",5.90270183919581,5.37086077229618,4.56650433531656
"1516",5.97826455827498,6.89687780004286,5.34865491406891
"1517",5.21812586077341,4.72928071765539,6.00556352377979
"1518",5.34403950921708,5.04451688217399,5.20532205339843
"1519",4.28402105178241,5.82999663091271,5.61270072421538
"1520",3.50434556527033,3.49373538625272,6.9475641732067
"1521",5.21337584422754,4.91571266009925,5.86720942018895
"1522",5.68269032679067,4.35216985538614,6.13527221767312
"1523",5.57526659793971,3.0518379094078,4.04512040113866
"1524",3.53483747656641,6.3653253296038,7.17181852130379
"1525",6.03037128668896,3.60348407336411,5.96678984721298
"1526",5.01155208755223,5.04169545131599,8.06514174233722
"1527",6.72047670417601,4.64930300617692,4.91886978876035
"1528",6.67006238080641,4.63533104982498,5.239822185428
"1529",6.25487487943574,4.29109299862036,3.96562673025301
"1530",5.06098915774229,4.41544494210938,4.98518408799572
"1531",4.50146714146447,3.75009806243868,5.61116306952451
"1532",4.48003797790467,6.70065882766568,4.80137373661055
"1533",4.2234857841035,5.75245517750405,6.46338264606588
"1534",4.68565320080313,5.5987978457564,5.95555684862198
"1535",4.75292110195465,5.22473912384705,4.20279845193816
"1536",4.79767370086315,3.62252185066427,5.78578642041961
"1537",6.0446125459398,4.68238022683751,5.91278298061076
"1538",6.06746038707268,4.13850499322133,7.46748013569597
"1539",3.80627047387987,4.28006036664444,6.74364163956029
"1540",4.04021344864485,4.78397764896317,5.85039684020372
"1541",3.27452056110678,5.95317373674576,6.74307924054492
"1542",4.71133743546053,4.29536485314227,6.12745849272466
"1543",5.07429869699467,4.90377783215219,6.09878784204175
"1544",4.57857483308714,5.93881138444042,6.97536772449859
"1545",3.94777514708338,5.68198368871647,5.12962994986884
"1546",4.8149894616768,4.53793670481666,6.98017468647531
"1547",4.14433566452977,4.57664475442401,6.36418012895984
"1548",4.63490975717551,6.11299703683832,5.71876342340698
"1549",5.21369354680053,3.22060739819681,5.42616814196214
"1550",4.99259805780445,5.84144074813647,4.59580010057586
"1551",6.18520960569913,3.62679072906365,5.9748687300887
"1552",4.47704154652076,4.95030971698624,5.94373060911372
"1553",4.46314185461391,5.49775230803928,4.42502820531874
"1554",5.20727049323531,5.59644161099742,6.21903902873721
"1555",5.15600309221019,4.19033559100626,7.14587697724189
"1556",6.69974694571921,6.58967479754711,6.13497061291878
"1557",4.76954064629441,4.94434575885627,5.57979216267241
"1558",4.92496805334117,4.91547146945471,6.45889229557916
"1559",4.2667691294276,4.43222014343974,5.48183847105512
"1560",6.77166636619368,5.23977647131501,6.16037735219665
"1561",3.55491673105252,4.9819057090241,5.49389425284571
"1562",4.43326043144494,4.55373182408042,6.54199442165374
"1563",4.62256659460531,3.64548032544351,5.6062283500611
"1564",6.26884962633271,4.23499792590825,6.16106412709115
"1565",6.79820498013911,5.34381623096262,6.42498871254336
"1566",5.21676218511523,6.42646393946381,4.85132434976898
"1567",3.70735781642461,3.11407057331218,5.98833814219035
"1568",5.02914236066066,3.9923525691693,5.20283642218918
"1569",5.13122561543585,6.79299185900687,6.85328448565614
"1570",3.94177290725852,5.02037413669556,5.83895396640193
"1571",3.62362708026763,5.56608313944857,5.69737645263352
"1572",4.73661259341294,6.42213290775534,4.72568459475058
"1573",4.7526404471352,4.33387389908993,5.25353112101485
"1574",5.11941254801904,4.81685625888434,5.56096990551484
"1575",4.197745061505,5.96304283539171,6.65537258423242
"1576",4.33190969375651,4.52158993869638,5.5267673433398
"1577",5.11893061340389,5.27515057148467,5.80678787023452
"1578",4.77389373448901,4.64058840088553,6.61202294832287
"1579",5.08875422881733,5.74058890968965,8.21639254887531
"1580",5.31769403855793,5.8264028314622,6.721712895957
"1581",4.48218134811175,4.85338717308801,5.459275803894
"1582",4.63273924698353,4.04478034845448,7.52149554291852
"1583",5.70490487044248,6.18173986296244,5.71616325381188
"1584",4.39774338271395,5.30829416191312,6.26886485447554
"1585",4.74738691776201,4.66209668253588,4.11882565703588
"1586",6.33320607764263,2.84151038562327,6.13566983732569
"1587",5.16563437203731,3.85348007109911,5.87014304149033
"1588",5.27358991961476,4.6940088428303,6.44596642159856
"1589",5.66254466230501,4.47780046719761,6.65066825589607
"1590",5.04076939220803,4.39364566140321,4.93263335583522
"1591",5.97987789136281,5.08166913539011,6.03470934805515
"1592",3.87344077959168,4.1460094846737,5.93067084792165
"1593",4.5681608866931,4.70221333284649,5.59437070261915
"1594",4.58068869464938,4.9723693630962,6.8643859606157
"1595",5.76546898746183,4.68408434995598,6.53701990779786
"1596",5.52633798964187,6.54692559759941,4.75351832184323
"1597",5.87488401436651,4.25269807291137,5.09285808983707
"1598",6.33662895358021,4.98035465319464,6.35821004143708
"1599",5.3570948708191,3.39668210318393,6.62871122604024
"1600",5.1132098097998,4.36064909237904,5.92496199745475
"1601",5.56214360259198,5.92859044028868,5.82138872129279
"1602",3.3294927876866,5.18852228839985,6.07326286351655
"1603",5.77790340657642,5.55169128117707,5.30492974003899
"1604",4.37517118979878,4.86269259684024,6.18965784658214
"1605",5.60969206283766,5.8254448796676,6.32047845967388
"1606",5.61500217253113,5.8279182434444,5.23879640506055
"1607",5.56168535993167,4.83134436510339,5.51707224403568
"1608",5.25152227993057,4.73754652915112,5.92522639109913
"1609",4.50944670972765,5.55661273635145,6.62295440833137
"1610",3.60299823281741,3.99370143661572,6.39895960188141
"1611",7.31988455391417,5.5273998180135,6.10830625353756
"1612",6.80779408427568,4.07303644709858,4.15643118344111
"1613",7.62796889614389,5.50681051130552,7.44425811479841
"1614",5.30356401323521,3.39257487244965,4.38593221787548
"1615",3.10000487228026,6.57806789471241,6.29782547438787
"1616",4.91159657169847,5.67438291747108,7.85552445448768
"1617",7.36068651938405,4.06543411910264,4.49665658386775
"1618",4.53788802561961,5.58070199439424,5.53648817184764
"1619",2.68405449848274,4.57857062260601,6.02310572186782
"1620",5.2807494834165,4.84867078300175,6.46159282515999
"1621",3.74297796479908,4.68109421194127,5.61217279024562
"1622",4.9398676801782,4.11503966536268,6.02953924276634
"1623",6.98444537346014,4.62319624500907,5.28638889308341
"1624",4.91619828534192,5.64768011621618,6.25090486213612
"1625",3.78988469153085,6.45990233003992,6.51299583390469
"1626",4.73871860954585,5.96464582912403,6.03703022037464
"1627",6.52299814821302,4.24237278357996,6.33657822941531
"1628",5.47429181294623,5.41455419683149,5.93643540188089
"1629",4.89863755022465,7.37931144830492,5.31377408941027
"1630",4.99988441052501,6.70144320043775,5.51003800643261
"1631",6.7852814846856,5.78154839939116,5.03473244235252
"1632",4.86679952024745,5.60774748168847,6.22281232120224
"1633",6.37866260846972,4.92260546502254,6.91100850851764
"1634",5.00145293458344,4.87218240421871,5.12273060011101
"1635",5.45814138829258,3.65342744482331,5.57311553921225
"1636",4.68156458762152,5.17171417185878,5.9675909818559
"1637",5.04112576169041,4.3075062057324,7.16509736127313
"1638",2.89561164711046,6.32596214453328,6.83269202476925
"1639",3.97972036100162,5.63187580282842,7.24902749053127
"1640",6.66537241074029,5.91631498475974,6.58974980894119
"1641",4.83030463724171,3.63624487517794,6.25414034209376
"1642",5.02388712095163,6.83047553736554,5.36809400308907
"1643",6.32794745471073,5.8825031441547,5.42047165122007
"1644",3.4121049729065,6.80941623125405,4.14056137698399
"1645",6.31250056367106,4.55876265444462,7.13762747887802
"1646",6.30902220305176,6.7861912498709,4.84038707042726
"1647",6.85839569891513,3.31132532868847,7.32224846924214
"1648",3.51762353759286,5.42620943747931,6.35753835305118
"1649",6.32076228297939,4.96404334899759,7.14294380515707
"1650",6.2194804993241,6.67063135442408,5.68811965540075
"1651",4.33083083236968,4.99252565997803,4.80454691284304
"1652",4.87190529724144,4.15283373521984,5.88300413576951
"1653",5.12692654158007,5.89795325260031,7.62078902302566
"1654",6.12643733059192,4.03426484461338,7.14790748108337
"1655",4.99947421515976,5.74944165763393,5.76070217265861
"1656",3.17244523975738,5.00565249356409,6.83708063692598
"1657",6.02469900511195,4.22672022547906,5.99145688538775
"1658",4.85898332441431,5.41109730428235,6.12220565674052
"1659",4.31293923544048,5.02066875210529,6.66456210338478
"1660",5.43133109530297,4.72034735960571,6.40597823285638
"1661",3.86076664952486,4.62359997504595,5.33949726982171
"1662",4.51266505653131,4.65852432511558,4.72723462352027
"1663",7.8982843608414,7.48275827913494,6.86997357709098
"1664",6.28747526863473,5.98310945842002,7.3458452126509
"1665",4.68356764818258,4.81713578326594,7.19426251811759
"1666",3.73273779145213,4.35199911420886,7.06843250218383
"1667",3.77857760722114,2.7004011433122,6.99281058680994
"1668",5.03390074435679,3.28049401570893,6.81811634154917
"1669",5.51221739032864,4.39695894446676,4.48414534810712
"1670",4.54510884266051,3.94288751504411,5.85364355865275
"1671",3.01782557039065,5.41354682099981,6.49650227329064
"1672",3.7258184108385,4.72927805884272,5.91267388454042
"1673",7.17817121653067,6.62315673559057,6.01160548342293
"1674",4.15251045753872,5.21988000703098,4.44810093086701
"1675",4.42498926192024,5.92091302103186,6.78610439696003
"1676",5.48551730383098,4.96699349561597,6.89717559823905
"1677",6.19532714990885,4.88140676067831,5.4757652078044
"1678",4.12814085056306,4.30885074087925,5.29990509068391
"1679",5.99766501818071,3.78946418746818,5.63978801149601
"1680",6.89637611769573,6.3035431338214,4.00539554021255
"1681",4.67043741623684,3.89393009398655,6.28031978506413
"1682",5.07173412083013,6.76044578132682,7.65646048599114
"1683",5.86605517322289,5.69282410618628,7.34859082260039
"1684",2.94860880154992,5.59416326404187,4.63086270735852
"1685",4.97941913217067,3.78615108959535,5.9742840384804
"1686",5.55133485295069,4.56744215645773,4.41058289987707
"1687",4.55330493548776,4.07218666682165,6.8004337036953
"1688",2.49972514709309,5.03353923660965,6.31893619166534
"1689",5.17501357325664,5.40984024861637,5.0107665051003
"1690",4.99862252338733,6.14482198505038,8.51487702142268
"1691",5.75685303113398,3.77327765022764,6.05210654865985
"1692",3.88526071055821,5.06624411477416,7.20917990829017
"1693",5.61372667268002,5.89044169842401,5.97327468020679
"1694",6.02591295510362,4.83383232558164,4.69527681053776
"1695",3.44243648607571,4.21518269338058,5.75111691684644
"1696",4.72361719698301,4.94265164645198,5.49377411677674
"1697",3.77670681291645,5.47043681614696,7.46204948174103
"1698",6.32894682855895,3.4571740098263,6.35221261822124
"1699",5.89747229899911,5.89830921290034,5.97674183065113
"1700",6.61524128026587,6.04573460909777,5.80425462373625
"1701",3.70801504797749,5.52677381193285,4.97035295127135
"1702",3.62073803374974,4.87477328994251,6.1421480968865
"1703",4.46322549992027,4.9894765277586,4.70749479212548
"1704",6.05694797717341,5.08483506238419,6.71955312993654
"1705",6.10723305978217,5.0732373912055,5.74457122985653
"1706",6.0926806226868,5.0723553603995,6.29737911935364
"1707",3.7288101187574,4.26241822985029,6.1341200177687
"1708",4.34816703819527,4.18247196817807,6.50232596881486
"1709",2.40027448813396,4.33010031459768,7.04195187202394
"1710",5.26503631635883,3.88021858451061,4.28083212073116
"1711",4.58426185913155,4.80984593257072,4.79708303990061
"1712",5.24322359347897,6.27415294116454,5.89495332858608
"1713",6.94677947660042,4.84571398204844,5.14002357269228
"1714",6.06349769460555,3.55550147147527,5.2358086368255
"1715",4.85411846661669,3.15589467630044,6.53216581090748
"1716",5.00185596722397,5.4014638543283,6.4326904195214
"1717",6.28292361698466,5.11193939934361,5.06980614695655
"1718",4.22509232049491,6.35977167455624,5.04678732749802
"1719",3.62603146392577,4.99776943262641,5.98304328140908
"1720",5.58147849448795,5.34942829238152,4.57116793735241
"1721",4.85424796118643,5.15263930415562,5.3927496467695
"1722",4.57627508620419,3.22252429400407,5.09021192736584
"1723",6.35632887988482,3.39717999052532,4.9613433711698
"1724",5.56666346904254,5.13964595530846,6.41176811900143
"1725",6.45315118299304,5.7470813832495,5.6413376084241
"1726",4.13044379943265,4.8167392485217,4.43663045015019
"1727",2.04459452546045,5.96978676921912,5.79506429865154
"1728",6.06243747665784,6.44746748167729,7.15907392122784
"1729",4.1099446642195,4.78282107410141,5.18115249218805
"1730",5.68779293230142,5.60677006584341,5.16676378225482
"1731",5.19217555509981,6.775231202323,5.75339329076285
"1732",4.10063060126426,4.28436808876079,7.82458999217798
"1733",6.93938457138897,5.78858053943698,7.24376840789827
"1734",5.20287260986656,2.37622568896006,5.70803568571592
"1735",6.32382559037163,4.63969370846435,5.31398807488919
"1736",4.33787879576415,4.31268054956335,6.22504809919326
"1737",5.96032407923036,4.35160770860444,7.13057189487817
"1738",4.59834442009044,5.30748598399066,8.95213111384613
"1739",5.19613266479569,4.70346464756018,4.30249989886974
"1740",5.30889737621866,5.98068698230005,6.79106673002538
"1741",5.56501672748722,5.05062214402247,5.57699663527496
"1742",4.68550144181693,3.02986927868234,6.80459619354841
"1743",4.32085209460089,6.2347992085968,6.47375415474368
"1744",4.62314366583014,6.05015973729413,4.67216641308427
"1745",3.27614226353368,4.63648696758927,5.12250786975713
"1746",4.62766496965826,5.08775491851346,6.56480843068187
"1747",5.77073307119986,4.52031942085496,6.30840024506748
"1748",5.38247072268068,6.40887739400177,6.29289736780896
"1749",6.79018076768939,5.73571919011413,5.7605086002102
"1750",5.32549264521133,6.30680691732888,3.3560243499735
"1751",4.69147665304301,5.1262404517808,6.5756678308455
"1752",4.96180915431781,4.72939360653955,5.97177902630263
"1753",5.00851139921948,5.18162399632324,4.60704515371663
"1754",5.56293874862167,5.90528808399664,6.22672577760297
"1755",4.37207777791876,3.13390582013997,7.16161549116939
"1756",4.45826054535354,3.72221501683252,4.46562740267354
"1757",6.47846685793293,4.80514178756973,6.5469732148064
"1758",4.03886093928752,4.76710300018739,7.07135847024143
"1759",4.16910545797903,3.77316171492874,6.65705919327252
"1760",3.80446880389912,4.64976801983019,5.55346790414791
"1761",6.51359667530006,5.31202875420032,4.6828649867754
"1762",7.60953678809419,3.88956096088349,7.60954224677825
"1763",5.87952061043606,7.06679525307076,7.25734411370332
"1764",4.57434579207752,5.71110311624188,6.1207709628795
"1765",5.36816678989699,4.67589306155333,6.31912597337394
"1766",5.63668328845082,6.12683487474479,6.20957661085923
"1767",3.87518271650785,5.94442090364532,7.31534800063544
"1768",5.90865665831328,4.34529390870778,5.77450796644876
"1769",4.10519598252316,5.40531773734054,5.1379938804837
"1770",4.21458979786517,4.80612011062473,6.23714468828499
"1771",4.80682449319038,4.45777869519365,4.17896934257297
"1772",4.41300050117234,4.47959896350553,6.47910134994785
"1773",4.82107065456812,5.56892913288543,7.45453355546831
"1774",4.55366841116325,7.04498791437835,4.83275725541853
"1775",4.608586447084,4.71096411195127,5.44100277666386
"1776",6.98149726800917,5.08581623534605,4.19996199202088
"1777",5.35356469476128,4.80738908664969,7.4265809794871
"1778",4.93942115973167,4.93156050234736,6.86923889022541
"1779",6.15837320747147,5.0228478062437,5.26497964518224
"1780",4.89472017914177,6.54600492165155,5.79096449517959
"1781",3.91607401573855,4.26749654251566,7.03764986367304
"1782",5.1917974135317,4.33330856980708,4.86921423801525
"1783",5.39105762087897,4.33733889084624,4.40133933340286
"1784",5.01827503312568,6.17016872135679,6.76775845817334
"1785",5.08637295962362,5.61457432760336,6.48055722854562
"1786",5.84807466420116,4.46269196948536,5.41034563650636
"1787",5.85684053410429,6.1388656648373,5.81624040553159
"1788",3.42861698768614,5.50223814252129,7.04137383414876
"1789",6.21822488306084,3.51302696362849,5.9660962017923
"1790",6.05912571119075,3.24132816634689,7.16363994233994
"1791",4.53335340492604,4.07088057962975,5.95873357958279
"1792",4.76969895272085,5.37176909336343,5.81439788437761
"1793",3.45537456416047,4.1946833177843,6.6520733563909
"1794",3.87190529460429,6.23233145968478,6.31603207162384
"1795",7.79348980460312,3.96559411521628,3.9922184764413
"1796",4.63970655142504,5.69114644918292,5.71672452606938
"1797",5.42709362005973,4.44246892885566,7.10433580901725
"1798",4.81747504457792,5.52006038221689,6.39509598329652
"1799",5.22755661818702,5.3092891271791,5.38862389648171
"1800",5.48444130718631,4.56355091536115,6.31368945383709
"1801",6.06224657436962,4.62082384742483,7.64045321188964
"1802",5.62508784028803,5.14554893969287,6.59027804738484
"1803",4.71634679327502,5.48884268183531,7.1846147315168
"1804",4.26357916959232,2.73487391108397,5.68997709534988
"1805",5.44147384190566,3.88964797023123,7.50443623617094
"1806",5.76212117322178,5.78497273307577,7.45520410254825
"1807",5.31839456490806,5.07909054314011,6.73719014219539
"1808",5.64607238557227,6.06588923470616,7.56479409041363
"1809",5.45048871999989,4.6486183187659,6.00041665318193
"1810",5.64191121038376,5.77596203470173,5.93226918787802
"1811",4.33347262172621,4.79825839460117,5.71735150966598
"1812",6.27098299469829,4.75525886752975,6.50515249632949
"1813",3.55116095855466,5.19506288248907,6.60459182520623
"1814",4.56484061079209,6.23754099670475,6.37005434513918
"1815",4.54327263056316,4.5362243692078,6.13835020999699
"1816",4.49557136609672,5.8925544626318,5.62299315011863
